rule_name,object_id,constraint_type,property,class,expected,actual,severity,description,message,sparql_query
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:3b3075b8-e0e5-66e9-447e-d7e11f76788f,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:d9622e7f-5bf0-4e7e-b766-b8596c6fe4ae,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:3b3075b8-e0e5-66e9-447e-d7e11f76788f,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:b66f15c0-cb6e-11e1-bcee-406c8f32ef58,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,N1230992411,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:0d8182de-316c-6235-0241-42f8c2b2444a,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:f1e61358-1e6b-9cf0-d410-39f5cb0ecab9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:d0aad282-7c05-4990-b0cf-d9168815048e,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,2,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Terminal(8),Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:6b564930-b5e2-49d3-9d06-e1de28d6fd65,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:907dbcfe-2037-4f84-97f1-6e59f782168e,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:4836f99b-c6e9-4ee8-a956-b1e3da882d46,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,2,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Cub_1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:b18cd1aa-7808-49b9-a7cf-605eaf07b006,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:d5f820cd-efdd-4291-85a3-b4106fba7789,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:f33cc626-2c46-46b6-8536-88f30ab532cb,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,2,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Terminal(12),Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:a603d890-5d9d-42ef-98d0-acf47d121c0e,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:68d47f87-1a1f-4c63-80ca-d3becb4a47f9,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:bf851342-832e-4ea2-b2ad-b09729b3af23,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Cub_3,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:54b8e12b-1201-4e8b-932e-a8c80f45d0bb,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:c8514ff6-6227-0b48-282d-6f5b559c6bac,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:f738d362-c11c-4ca2-82da-a4fa115b3392,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Terminal(12),Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:b1480a00-b427-4001-a26c-51954d2bb7e9,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b9376bea-c75d-49f3-94ca-6a71fa0086a5,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:ae99bd74-26b1-443a-b1a5-656320283a36,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,N1230992414,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:6efc2708-bfda-504b-e1cc-3ef935807699,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:2da0dfb7-b747-bd94-8a06-14745435b46a,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:36f63f4c-df3b-4507-baf5-bb4934c09183,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#Terminal,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,2,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,Terminal(1),Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:b3bf6cbd-abe8-42b6-95f4-20682475b484,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:969470b9-e74c-40d2-b3f7-bcfd88400fd1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
